checkpoint,item_id,source_file,hotspot_text,null_hotspot_surprisal,overt_hotspot_surprisal,difference_score,checkpoint_step
checkpoint-1,1,1a_3rdSG.csv, mostra,10.367743492126465,10.404936790466309,-0.03719329833984375,1
checkpoint-1,2,1a_3rdSG.csv, rispetta,10.635354995727539,10.519782066345215,0.11557292938232422,1
checkpoint-1,3,1a_3rdSG.csv, richiede,10.580123901367188,10.473428726196289,0.10669517517089844,1
checkpoint-1,4,1a_3rdSG.csv, cerca,10.285018920898438,10.345949172973633,-0.06093025207519531,1
checkpoint-1,5,1a_3rdSG.csv, dura,10.491971969604492,10.666687965393066,-0.17471599578857422,1
checkpoint-1,6,1a_3rdSG.csv, disturba,10.47204875946045,10.310538291931152,0.16151046752929688,1
checkpoint-1,7,1a_3rdSG.csv, tiene,10.68315601348877,10.111847877502441,0.5713081359863281,1
checkpoint-1,8,1a_3rdSG.csv, costa,10.62505054473877,10.44975757598877,0.17529296875,1
checkpoint-1,9,1a_3rdSG.csv, chiede,9.92794418334961,9.75201416015625,0.17593002319335938,1
checkpoint-1,10,1a_3rdSG.csv, resta,9.740285873413086,10.367531776428223,-0.6272459030151367,1
checkpoint-1,11,1a_3rdSG.csv, torna,10.156277656555176,10.565930366516113,-0.4096527099609375,1
checkpoint-1,12,1a_3rdSG.csv, contiente,,,,1
checkpoint-1,1,1b_3rdPL.csv, hanno,10.157332420349121,10.331767082214355,-0.17443466186523438,1
checkpoint-1,2,1b_3rdPL.csv, erano,10.390157699584961,11.007200241088867,-0.6170425415039062,1
checkpoint-1,3,1b_3rdPL.csv, vogliono,10.944459915161133,10.659568786621094,0.28489112854003906,1
checkpoint-1,4,1b_3rdPL.csv, saranno,9.85784912109375,10.222024917602539,-0.36417579650878906,1
checkpoint-1,5,1b_3rdPL.csv, possono,10.23796558380127,10.051109313964844,0.18685626983642578,1
checkpoint-1,6,1b_3rdPL.csv, non hanno,10.622556686401367,10.627406120300293,-0.004849433898925781,1
checkpoint-1,7,1b_3rdPL.csv, preferiscono,10.749795913696289,10.282007217407227,0.4677886962890625,1
checkpoint-1,8,1b_3rdPL.csv, hanno,10.185273170471191,10.258115768432617,-0.07284259796142578,1
checkpoint-1,9,1b_3rdPL.csv, stanno,10.409540176391602,10.455655097961426,-0.04611492156982422,1
checkpoint-1,10,1b_3rdPL.csv, devono,10.416947364807129,9.963301658630371,0.4536457061767578,1
checkpoint-1,11,1b_3rdPL.csv, erano,10.398286819458008,10.579666137695312,-0.1813793182373047,1
checkpoint-1,12,1b_3rdPL.csv, hanno,10.300814628601074,10.482213973999023,-0.18139934539794922,1
