checkpoint,item_id,source_file,hotspot_text,null_hotspot_surprisal,overt_hotspot_surprisal,difference_score,checkpoint_step
checkpoint-1,1,1a_3rdSG.csv, mostra,10.301192283630371,9.738578796386719,0.5626134872436523,1
checkpoint-1,2,1a_3rdSG.csv, rispetta,10.150530815124512,10.636509895324707,-0.4859790802001953,1
checkpoint-1,3,1a_3rdSG.csv, richiede,9.70229721069336,10.185445785522461,-0.48314857482910156,1
checkpoint-1,4,1a_3rdSG.csv, cerca,10.441758155822754,10.715922355651855,-0.27416419982910156,1
checkpoint-1,5,1a_3rdSG.csv, dura,9.56497573852539,10.368878364562988,-0.8039026260375977,1
checkpoint-1,6,1a_3rdSG.csv, disturba,11.44086742401123,11.044453620910645,0.39641380310058594,1
checkpoint-1,7,1a_3rdSG.csv, tiene,10.430788040161133,10.404214859008789,0.02657318115234375,1
checkpoint-1,8,1a_3rdSG.csv, costa,10.288321495056152,10.27150821685791,0.016813278198242188,1
checkpoint-1,9,1a_3rdSG.csv, chiede,10.679576873779297,10.488472938537598,0.19110393524169922,1
checkpoint-1,10,1a_3rdSG.csv, resta,10.389749526977539,10.241205215454102,0.1485443115234375,1
checkpoint-1,11,1a_3rdSG.csv, torna,10.01353645324707,10.193164825439453,-0.1796283721923828,1
checkpoint-1,12,1a_3rdSG.csv, contiente,,,,1
checkpoint-1,1,1b_3rdPL.csv, hanno,10.145559310913086,10.060844421386719,0.08471488952636719,1
checkpoint-1,2,1b_3rdPL.csv, erano,10.453994750976562,10.455411911010742,-0.0014171600341796875,1
checkpoint-1,3,1b_3rdPL.csv, vogliono,10.624980926513672,10.489832878112793,0.1351480484008789,1
checkpoint-1,4,1b_3rdPL.csv, saranno,10.187409400939941,10.032747268676758,0.1546621322631836,1
checkpoint-1,5,1b_3rdPL.csv, possono,10.526865005493164,10.726105690002441,-0.19924068450927734,1
checkpoint-1,6,1b_3rdPL.csv, non hanno,10.741102695465088,10.781222820281982,-0.04012012481689453,1
checkpoint-1,7,1b_3rdPL.csv, preferiscono,10.277678489685059,10.097640991210938,0.1800374984741211,1
checkpoint-1,8,1b_3rdPL.csv, hanno,10.131394386291504,10.018445014953613,0.11294937133789062,1
checkpoint-1,9,1b_3rdPL.csv, stanno,10.406356811523438,10.921957969665527,-0.5156011581420898,1
checkpoint-1,10,1b_3rdPL.csv, devono,10.406243324279785,10.003636360168457,0.4026069641113281,1
checkpoint-1,11,1b_3rdPL.csv, erano,10.682863235473633,10.286300659179688,0.3965625762939453,1
checkpoint-1,12,1b_3rdPL.csv, hanno,10.110599517822266,10.180381774902344,-0.06978225708007812,1
checkpoint-1,1,2a_2ndSG.csv, prendi,10.7858247756958,10.320918083190918,0.4649066925048828,1
